大	0.9224	1883978
新	0.9174	1264574
好	0.9735	1070797
高	0.9590	919733
小	0.9933	625937
副	0.9793	483823
重要	0.9981	478463
原	0.9418	381838
近	0.9400	315293
不同	0.9712	292744
所有	0.9375	275643
低	0.9240	263771
专项	0.9958	258923
重大	1.0000	237947
黑	0.9695	211985
消防	0.9977	213077
最高	1.0000	205131
上述	0.9999	202567
公共	0.9999	160104
最新	0.9999	153817
整个	0.9995	149173
虚假	0.9259	135251
老	0.9721	137025
良好	0.9975	135886
广大	1.0000	127646
女	0.9336	115112
有限	0.9988	119396
巨大	0.9980	117364
假	0.9338	103931
普通	0.9958	108328
大型	0.9998	105881
真实	0.9256	90991
优质	0.9981	94226
日常	0.9632	88821
民营	0.9999	90755
信托	0.9999	89881
恶	0.9524	84816
不错	0.9999	89028
不良	0.9982	88680
优秀	0.9980	87475
检察	0.9873	84119
精准	0.9958	84185
红	0.9544	80585
高级	1.0000	83471
特殊	0.9932	81277
短	0.9783	78725
男	0.9481	75697
知名	0.9998	75213
电动	0.9872	73686
法定	0.9937	72825
先进	0.9696	69223
最低	1.0000	68433
复杂	0.9867	64847
事实上	1.0000	64985
旧	0.9970	62373
贵	0.9124	55682
新型	1.0000	60692
年轻	0.9961	59593
准	0.9211	54563
成熟	0.9616	55368
高效	0.9500	54172
不好	0.9937	56634
强大	0.9816	55356
新兴	0.9520	53096
完整	0.9151	50777
民事	0.9998	55158
贫困	0.9382	51449
影视	0.9918	52667
美好	0.9620	49079
从业	0.9576	48327
最佳	1.0000	49027
中级	1.0000	48586
正规	0.9997	47883
紧张	0.9084	42748
相同	0.9998	46454
常见	0.9848	45591
精彩	0.9770	44516
省级	0.9997	45354
一级	1.0000	44225
美丽	0.9635	42066
依旧	0.9993	42551
弱	0.9927	42264
超级	0.9083	38578
公交	0.9633	40751
二级	1.0000	41934
著名	0.9999	41649
优	0.9448	38943
小型	0.9994	40875
为此	1.0000	40729
负面	0.9915	38406
清晰	0.9313	36046
中小	0.9999	38692
纯	0.9570	36728
特定	0.9999	37644
激烈	0.9540	35448
绿	0.9678	35829
同一	1.0000	36721
个别	0.9740	35483
独特	0.9965	36256
恶劣	0.9923	34916
原创	0.9937	34885
伟大	0.9858	34188
国产	0.9936	33958
潜在	0.9933	33756
不够	0.9979	33913
常务	0.9999	33579
合适	1.0000	33199
佳	0.9855	32435
坏	0.9164	29865
透明	0.9621	30489
软	0.9996	31336
蓝	0.9722	30405
干净	0.9750	30472
便捷	0.9935	30146
