不	1.0000	4776801
也	0.9972	2958126
就	0.9406	2426692
都	0.9570	1869753
还	0.9547	1294229
更	0.9995	1287999
已	0.9999	1036941
最	0.9967	1020789
很	1.0000	928899
已经	1.0000	787482
未	0.9999	595784
再	0.9998	511608
进一步	0.9497	378737
却	0.9997	383558
均	0.9973	361367
约	0.9258	299910
非常	0.9787	316644
不断	1.0000	321157
曾	0.9889	313403
分别	0.9955	315467
一直	1.0000	290790
仍	0.9999	288086
依法	0.9996	285259
共	0.9908	282583
比较	0.9051	255687
正在	1.0000	276267
太	0.9563	259361
仅	0.9995	262687
必须	0.9996	222752
更加	1.0000	188672
其实	0.9999	188020
不要	0.9996	180032
先	0.9808	169178
越来越	1.0000	161707
再次	0.9919	155690
便	0.9597	147947
随后	0.9788	147561
立即	1.0000	149265
越	0.9442	139381
相	0.9544	114040
尤其	0.9999	116281
大幅	0.9716	105580
近年来	0.9988	108471
依然	0.9902	100794
先后	0.9870	99291
当然	0.9962	95302
一旦	0.9818	93736
仍然	0.9999	94991
重新	0.9999	93462
极	0.9585	89288
几乎	0.9998	93127
逐渐	0.9999	92513
刚	0.9888	89894
经常	0.9700	87981
逐步	0.9997	88654
至少	1.0000	83133
不再	1.0000	83052
往往	0.9977	82246
始终	0.9592	77154
难以	1.0000	78292
实际上	1.0000	77705
曾经	0.9999	77114
纷纷	0.9903	71308
别	0.9347	66425
真的	1.0000	70200
即将	0.9999	69722
大力	0.9252	68165
亦	1.0000	66627
尚未	1.0000	66079
似乎	0.9999	64564
终于	0.9998	63293
较为	1.0000	62085
刚刚	0.9962	60627
全力	0.9255	57186
未经	0.9998	58708
尽快	1.0000	58564
通常	0.9744	55270
尚	0.9711	55056
或许	0.9987	53748
陆续	0.9991	52377
很快	0.9998	51417
更为	1.0000	49610
须	0.9653	47855
就要	1.0000	48912
毕竟	0.9992	48421
至今	0.9999	47676
常	0.9448	44387
一度	0.9941	46493
接下来	1.0000	46460
不用	0.9994	45760
大概	0.9547	43265
有点	0.9991	43127
大约	0.9999	43100
自行	0.9575	40271
竟然	0.9999	41707
暂	0.9992	41124
马上	0.9870	40515
总是	1.0000	40847
究竟	0.9924	38934
不得不	0.9999	38901
必	0.9985	38775
尽量	0.9998	38802
反而	1.0000	38435
仅仅	0.9975	37967
大多	0.9446	35592
暂时	0.9129	34082
随时	0.9999	36553
无疑	0.9932	35969
永远	0.9499	33914
日益	0.9998	35499
再度	0.9999	34993
大大	0.9463	32912
率先	0.9888	34062
分期	0.9322	31867
竟	0.9976	33838
当场	0.9994	33098
从严	0.9879	32625
也许	1.0000	32963
早已	1.0000	32805
由此	0.9999	32788
本来	0.9597	31401
最为	0.9920	31448
略	0.9742	30879
最好	1.0000	31366
擅自	1.0000	31283
随即	0.9999	30282
慢慢	0.9773	29419
的确	1.0000	30071
基本上	1.0000	30055
相继	0.9991	28440
不仅仅	1.0000	28179
赶紧	0.9996	27897
