公司	1.0000	2941114
人	0.9959	2420454
企业	1.0000	1670065
工作	0.9508	1550958
市场	1.0000	1583791
问题	1.0000	1319383
平台	1.0000	1181366
产品	1.0000	1084520
信息	1.0000	1074393
记者	1.0000	1045206
时	0.9993	1020248
银行	1.0000	971179
情况	1.0000	937680
人员	1.0000	937196
项目	1.0000	911262
有限公司	1.0000	901623
金融	1.0000	875862
行业	1.0000	864598
时间	1.0000	841106
机构	1.0000	786367
国家	0.9999	783107
经济	0.9954	765482
技术	1.0000	763245
业务	1.0000	701901
行为	1.0000	692550
数据	0.9999	672591
基金	1.0000	656236
资金	1.0000	655272
活动	0.9922	630973
环境	1.0000	615774
部门	1.0000	613908
社会	1.0000	611742
网络	0.9998	607787
集团	1.0000	595821
方面	1.0000	586895
科技	1.0000	572631
中心	0.9999	568773
风险	1.0000	567397
月	0.9801	539571
方式	1.0000	533609
用户	1.0000	533245
责任	0.9999	525185
手机	1.0000	522141
价格	1.0000	517491
教育	0.9098	464275
交易	0.9483	477716
系统	0.9463	463997
国际	1.0000	483483
股份	0.9999	471608
生活	0.9282	432926
单位	1.0000	460227
产业	1.0000	455631
互联网	0.9999	446473
保险	0.9846	439117
政策	1.0000	444286
城市	0.9969	432065
车	0.9665	418339
钱	0.9946	425783
资产	1.0000	427718
全国	1.0000	426848
政府	1.0000	426780
能力	1.0000	419399
质量	1.0000	418795
证券	1.0000	414986
汽车	1.0000	409498
品牌	1.0000	409295
交通	0.9994	406708
个人	1.0000	403599
内容	1.0000	402952
法律	1.0000	400579
功能	1.0000	392652
消费者	1.0000	385055
微信	0.9999	384347
领域	1.0000	382261
食品	0.9999	378399
新闻	0.9999	372987
案件	1.0000	371883
文化	0.9999	371831
工程	1.0000	369755
标准	0.9819	357805
贷款	0.9552	343687
孩子	1.0000	358316
信用	0.9910	354932
过程	1.0000	346848
客户	1.0000	342190
报告	0.9327	318031
市	1.0000	340926
人民	1.0000	339324
公告	0.9626	324034
生态	1.0000	334460
网	0.9965	333050
全球	1.0000	334041
媒体	1.0000	325146
地区	0.9975	322173
时候	0.9995	320748
模式	1.0000	319815
收入	0.9755	309396
会议	1.0000	316173
消息	1.0000	315913
群众	1.0000	314520
电话	0.9999	313806
股东	1.0000	313533
行动	0.9242	286209
专业	0.9602	297329
世界	1.0000	308432
制度	1.0000	303384
事故	1.0000	302756
车辆	1.0000	301516
医院	1.0000	300310
投资者	1.0000	298814
基础	1.0000	298424
资源	1.0000	297309
措施	1.0000	295543
原因	1.0000	292261
法院	1.0000	291331
资本	1.0000	290460
需求	0.9972	287162
小时	0.9933	284065
规模	0.9946	283315
医疗	0.9989	282893
电子	1.0000	282356
先生	1.0000	279599
视频	0.9999	279274
结果	0.9343	260318
民警	0.9999	275526
来源	0.9997	274949
网站	0.9999	274645
机关	1.0000	273817
合同	0.9994	271276
关系	0.9476	256916
体系	1.0000	270413
设备	1.0000	269020
警方	0.9999	268546
金额	1.0000	265158
大学	1.0000	261899
水平	1.0000	259735
商业	1.0000	257374
图	0.9499	243949
方案	1.0000	256089
行政	0.9775	247668
领导	0.9024	228230
学生	1.0000	252354
事件	1.0000	251979
成本	1.0000	251764
学校	1.0000	250735
负责人	1.0000	249509
智能	0.9999	248877
人民币	1.0000	246901
我国	1.0000	246165
股权	1.0000	240428
范围	1.0000	240264
时代	0.9952	238563
目标	1.0000	238872
公安	0.9824	230697
机制	1.0000	232263
书记	1.0000	231881
精神	0.9981	229003
价值	0.9985	228762
条件	1.0000	228043
讯	1.0000	226526
文章	0.9999	223973
战略	1.0000	222908
作用	0.9884	219377
商品	1.0000	221692
知识	1.0000	221328
水	1.0000	220337
事	0.9964	217680
股票	1.0000	217789
材料	1.0000	217200
协议	0.9945	215345
女士	1.0000	216284
游戏	0.9540	205245
意见	1.0000	214465
附件	1.0000	211276
中央	0.9919	209430
垃圾	0.9975	209207
费用	1.0000	209380
省	0.9565	198099
广告	1.0000	203830
业绩	1.0000	203811
主题	1.0000	203526
电	0.9968	201026
朋友	1.0000	200297
区域	1.0000	200242
空间	1.0000	199874
核心	1.0000	199544
员工	0.9992	199033
传统	0.9895	196659
罪	0.9990	197930
标题	1.0000	196608
干部	1.0000	196292
历史	1.0000	196157
优势	0.9998	196011
资料	1.0000	194630
人士	1.0000	189051
店	1.0000	188154
数量	1.0000	188007
建筑	0.9951	186330
文件	1.0000	187247
专家	0.9999	185518
案	0.9809	181845
委员会	1.0000	184986
收益	0.9950	183553
公众	1.0000	184184
嫌疑人	1.0000	183917
农村	0.9963	182525
主任	1.0000	182079
公安局	1.0000	179669
设施	1.0000	176932
协会	1.0000	174610
党	1.0000	172195
道路	0.9997	170958
家庭	1.0000	170877
团队	1.0000	170773
能源	0.9999	169782
区	0.9986	168774
比例	1.0000	167925
整体	1.0000	167353
利益	1.0000	167228
网友	0.9999	166966
楼	0.9493	158262
社区	0.9999	166080
小区	0.9980	165700
贸易	0.9967	165385
账户	1.0000	165466
结构	0.9997	164063
效果	1.0000	163931
编辑	0.9675	158440
指数	1.0000	163704
阶段	1.0000	162683
工业	0.9998	162339
双方	1.0000	162212
现金	1.0000	162178
渠道	0.9994	161280
交警	1.0000	161177
政治	1.0000	160881
方法	1.0000	160879
心	1.0000	160660
主体	1.0000	160266
房	0.9318	149074
图片	1.0000	159693
房地产	1.0000	159584
办法	1.0000	159475
男子	1.0000	159221
居民	1.0000	158615
官方	0.9996	158016
环保	1.0000	158014
压力	1.0000	156322
任务	1.0000	156264
局	0.9392	146179
人民法院	1.0000	155579
黄金	1.0000	154953
程序	1.0000	154200
网贷	1.0000	153502
力度	1.0000	153003
年度	1.0000	152414
经验	0.9983	152031
利率	1.0000	150193
农业	1.0000	149913
权益	1.0000	149914
货币	1.0000	149041
人才	1.0000	147528
程度	1.0000	147223
事情	1.0000	146730
律师	1.0000	145994
财务	1.0000	145778
老师	1.0000	145736
机会	1.0000	145453
装饰	0.9397	135903
成员	1.0000	144411
电商	1.0000	144400
净利润	1.0000	143312
酒店	1.0000	142837
市民	1.0000	141220
微博	0.9997	141014
软件	1.0000	140545
趋势	1.0000	138598
形式	1.0000	138001
隐患	1.0000	137513
手段	1.0000	137391
面积	1.0000	136615
特色	1.0000	136039
季度	0.9865	134034
董事长	1.0000	135504
因素	1.0000	134628
儿童	1.0000	134402
药品	1.0000	134260
案例	1.0000	134100
对方	1.0000	133677
司机	1.0000	133640
话	0.9806	130619
方向	1.0000	132853
手	0.9165	121088
卡	0.9043	118527
法规	1.0000	130871
资格	1.0000	130056
事实	1.0000	129048
应急	0.9307	119672
APP	1.0000	106622
IPO	1.0000	75070
CEO	1.0000	62311
AI	1.0000	55662
App	1.0000	48536
GDP	1.0000	33600
VIP	1.0000	14155
Android	1.0000	13896
app	1.0000	12381
CPI	1.0000	12774
DNA	1.0000	7489
WiFi	1.0000	7202
ATM	1.0000	6842
GPS	1.0000	6224
LOGO	1.0000	3840
API	1.0000	3895
GPU	1.0000	3710
PPT	1.0000	3710
Wi-Fi	1.0000	3228
CFO	1.0000	3317
WIFI	1.0000	2668
wifi	1.0000	1803
HDMI	1.0000	1704
IPTV	1.0000	1231
DVD	1.0000	1228
Email	1.0000	995
DNS	1.0000	802
KTV	1.0000	9104
CPU	1.0000	7339
ETF	1.0000	21262
LPR	1.0000	4616
利润	1.0000	127884
航空	1.0000	127376
家长	1.0000	126880
英文	0.9963	11913
被告人	1.0000	126532
地址	0.9988	126181
现象	1.0000	124483
事项	1.0000	123827
在线	0.9931	122320
状态	1.0000	122912
数字	1.0000	122292
全市	0.9993	122205
大会	1.0000	121890
国	0.9988	121736
人们	1.0000	121741
物流	1.0000	121388
电影	1.0000	120454
县	1.0000	119836
大队	1.0000	118716
商家	0.9932	117567
身份	1.0000	118244
版	0.9925	117089
A股	1.0000	117545
房屋	0.9999	117011
思想	1.0000	117004
主席	0.9999	116961
投资人	1.0000	116969
营销	0.9129	106707
工资	1.0000	116422
链	1.0000	115944
原则	0.9997	115661
力量	1.0000	115273
债券	1.0000	114818
股价	1.0000	114258
债务	1.0000	114164
5G	1.0000	113726
党委	0.9999	113633
检察院	1.0000	113561
城	1.0000	113346
司法	0.9862	111277
证据	1.0000	112687
论坛	1.0000	112487
教师	0.9999	112453
土地	1.0000	112421
财产	1.0000	111517
市委	0.9999	111469
办公室	1.0000	111402
助手	1.0000	110571
指标	1.0000	110369
位置	1.0000	110308
总经理	1.0000	110265
声明	0.9220	101425
旗下	0.9966	109245
党员	1.0000	109572
名单	1.0000	109389
环节	1.0000	109312
产权	1.0000	108918
状况	1.0000	108418
患者	1.0000	108367
目的	1.0000	107867
管理局	1.0000	107728
相册	1.0000	107689
