的	1.0000	36043489
了	0.9933	7527468
等	0.9779	2957303
着	0.9843	768696
之	0.9297	625101
所	0.9025	531816
吗	1.0000	216776
呢	1.0000	212131
来说	0.9347	186658
吧	0.9985	159795
而言	0.9950	90789
啊	1.0000	90253
等等	1.0000	64693
在内	0.9991	57296
的话	1.0000	53617
哦	0.9942	37050
啦	0.9968	34565
般	0.9993	20833
呀	1.0000	19607
么	0.9998	17317
嘛	1.0000	15979
而已	1.0000	15905
也好	0.9328	9357
呗	0.9471	7451
嗬	1.0000	7712
与否	1.0000	5948
啊啊	1.0000	4887
哟	0.9998	4772
似的	1.0000	4166
嗨	0.9056	3561
罢了	1.0000	3780
嗯	0.9994	3149
极了	1.0000	2526
哎	1.0000	2377
也罢	1.0000	1973
唉	1.0000	1804
起见	1.0000	1762
呐	0.9994	1610
喔	0.9376	1337
噢	1.0000	1350
哉	0.9977	1289
耶	0.9976	1256
兮	1.0000	1223
呦	0.9990	1040
喽	0.9990	1038
啲	1.0000	1141
哎呀	1.0000	999
而外	1.0000	860
云云	0.9987	767
哩	0.9891	728
咨	0.9929	701
着呢	1.0000	673
尼玛	0.9960	502
唔	1.0000	468
萌萌哒	0.9744	419
呜	0.9975	398
嘞	1.0000	362
么么哒	1.0000	316
哎哟	1.0000	255
嘚	1.0000	248
来着	1.0000	248
幺	0.9543	209
呸	0.9884	170
喃	1.0000	170
喏	1.0000	149
好家伙	1.0000	145
嚯	1.0000	139
呜呼	1.0000	131
啧	1.0000	131
啊哈	1.0000	130
欸	1.0000	121
则已	1.0000	111
叱	1.0000	107
嗳	1.0000	97
已矣	1.0000	89
布拉沃	1.0000	72
唷	1.0000	62
欤	1.0000	59
就是了	1.0000	52
嗟	0.9783	45
啐	1.0000	43
呔	1.0000	34
偌	0.9630	26
咄咄	0.9231	24
别忙	1.0000	25
呶	1.0000	18
嗐	1.0000	18
猗	1.0000	18
乌戏	1.0000	17
于皇	1.0000	17
唦	1.0000	16
嗄	1.0000	14
嚄	1.0000	12
嗟乎	1.0000	11
哦嗬	1.0000	10
也那	1.0000	8
咄	1.0000	8
啊哟	1.0000	7
喔唷	1.0000	7
阿呀	1.0000	7
