目前	1.0000	837566
今年	1.0000	612069
2018年	1.0000	585828
2019年	1.0000	553340
11月	1.0000	445589
10月	1.0000	409175
现在	1.0000	396186
未来	1.0000	357843
9月	1.0000	357018
2017年	1.0000	353633
8月	1.0000	350748
7月	1.0000	329791
6月	1.0000	305996
近日	0.9997	273297
5月	1.0000	271342
去年	1.0000	252326
2016年	1.0000	245726
4月	1.0000	240803
3月	1.0000	225034
12月	1.0000	217624
2015年	1.0000	204569
当时	0.9999	199938
1月	1.0000	195593
2019-11-05	1.0000	192459
今天	0.9999	187183
此前	1.0000	179991
1日	1.0000	165793
下午	0.9995	162188
近期	0.9997	152227
当前	0.9999	146252
上午	1.0000	142183
2月	1.0000	137143
2014年	1.0000	136688
30日	1.0000	134140
2019-11-07	1.0000	133857
最近	1.0000	129413
今日	0.9999	122444
2019-11-06	1.0000	120909
日前	0.9997	115763
如今	1.0000	113218
上半年	1.0000	108255
31日	1.0000	107883
当天	1.0000	107796
5日	1.0000	107786
2013年	1.0000	101628
15日	1.0000	100355
4日	1.0000	98912
10日	1.0000	98182
28日	1.0000	97114
29日	1.0000	94824
20日	1.0000	90791
现代	0.9951	89846
25日	1.0000	84473
昨天	0.9999	83833
2日	1.0000	83722
后来	1.0000	82810
12日	1.0000	82558
26日	1.0000	82458
3日	1.0000	82153
2012年	1.0000	82024
昨日	0.9998	81803
11日	1.0000	81245
8日	1.0000	81230
16日	1.0000	81101
6日	1.0000	81004
23日	1.0000	80812
18日	1.0000	80162
27日	1.0000	79923
22日	1.0000	79820
19日	1.0000	78871
9日	1.0000	78615
21日	1.0000	77440
24日	1.0000	76343
14日	1.0000	76209
2020年	1.0000	75598
17日	1.0000	74750
13日	1.0000	74115
三季度	0.9995	73913
2011年	1.0000	73181
7日	1.0000	72559
2010年	1.0000	66082
晚上	0.9999	65808
凌晨	0.9996	62258
当年	1.0000	57874
今	0.9965	54633
当日	0.9999	51085
明年	0.9998	51005
2009年	1.0000	50670
晚间	0.9992	50396
年底	0.9985	47664
2008年	1.0000	47712
平时	0.9996	44423
此时	1.0000	43911
今后	1.0000	43176
春节	1.0000	42088
会上	1.0000	40406
年初	1.0000	39610
上年	0.9999	39490
上周	0.9999	38817
下半年	0.9999	38664
一季度	0.9999	38639
本周	0.9791	36503
此后	1.0000	36910
2007年	1.0000	34437
当下	0.9609	32772
以往	0.9999	33387
早上	1.0000	32575
双11	1.0000	30586
中午	0.9997	30431
事后	0.9779	28256
2006年	1.0000	27496
双十一	1.0000	27222
周一	0.9999	26551
本月	0.9763	25837
2005年	1.0000	25832
夜间	0.9923	24638
酒后	0.9997	24729
2019-11-04	1.0000	24434
国庆	0.9996	23895
周末	0.9999	23867
瞬间	0.9995	23307
当晚	1.0000	23068
年内	0.9999	23015
周二	0.9996	22671
秋	0.9987	22265
中旬	0.9973	21912
明天	0.9979	21829
周五	0.9998	21867
当初	1.0000	21278
2004年	1.0000	21040
2003年	1.0000	20681
周三	0.9996	20565
冬季	1.0000	20499
假期	0.9931	20233
老年	0.9994	20316
一时	0.9951	20002
周四	0.9791	19665
夏季	0.9999	19903
2000年	1.0000	19853
上月	1.0000	19706
二季度	0.9997	19477
30分	1.0000	19439
将来	1.0000	19328
夏天	0.9999	19104
2019-11-4	1.0000	19029
