腾讯	0.9994	122791
P2P	1.0000	140086
华为	0.9999	86612
百度	0.9999	80939
新浪	0.9998	58701
中华	1.0000	54549
iPhone	1.0000	53721
淘宝	0.9996	51250
谷歌	0.9935	48783
支付宝	1.0000	47707
阿里巴巴	1.0000	45827
QQ	1.0000	45001
网易	0.9925	43660
天猫	0.9981	40597
央视	0.9973	40268
特斯拉	0.9690	36659
Facebook	1.0000	36156
英语	0.9990	35528
华夏	0.9743	32970
乐视	0.9983	32625
奔驰	0.9394	29876
美团	0.9928	29277
格力	0.9909	28711
万科	0.9988	28288
普惠	0.9203	25516
ofo	1.0000	28332
科创	0.9863	26803
万达	0.9510	25378
宝马	0.9427	24316
高通	0.9953	23964
中文	0.9990	22246
广发	0.9990	19696
四中全会	0.9994	18923
国泰	0.9993	18338
丰田	0.9999	17987
奥迪	0.9996	17618
顺丰	0.9999	16215
华润	0.9999	16082
携程	0.9784	15610
康美	0.9999	15795
华泰	1.0000	15731
汉族	1.0000	15390
建行	0.9974	14747
一汽	0.9997	14779
Uber	1.0000	12618
康得	0.9999	14642
比亚迪	0.9999	14344
人民日报	1.0000	14060
爱奇艺	0.9972	13998
人保	0.9786	13734
两会	0.9903	13534
海尔	0.9943	13543
索尼	0.9993	12569
福特	0.9881	12281
英特尔	0.9995	12257
汇丰	0.9997	12074
Google	1.0000	10799
Apple	1.0000	10457
OPPO	1.0000	10330
iOS	1.0000	9991
Windows	1.0000	9837
金山	0.9824	11657
纳斯达克	0.9998	11798
方正	0.9040	10293
饿了么	0.9999	11374
中金	0.9953	11107
浦发	0.9864	10985
星巴克	1.0000	10947
融创	0.9965	10777
中铁	0.9958	10158
沪指	0.9994	10179
iPad	1.0000	9196
国美	0.9930	9976
本田	0.9918	9915
海通	0.9988	9795
雅虎	0.9981	9687
同仁堂	1.0000	9632
中银	1.0000	9488
联储	0.9827	9201
上汽	0.9991	9285
vivo	1.0000	8464
Twitter	1.0000	6782
CNN	1.0000	6143
HTC	1.0000	6116
Siri	1.0000	3962
BBC	1.0000	3692
Netflix	1.0000	3626
YouTube	1.0000	3440
BMW	1.0000	3275
NBA	1.0000	9167
IBM	1.0000	6949
BAT	1.0000	4524
AirPods	1.0000	3056
qq	1.0000	2868
投哪网	0.9948	1533
挖贝网	0.9987	1518
SpaceX	1.0000	2364
RCEP	1.0000	3502
MacBook	1.0000	2335
Airbnb	1.0000	2219
Waymo	1.0000	1997
Chrome	1.0000	1936
NVIDIA	1.0000	1804
Linux	1.0000	1746
PayPal	1.0000	1743
Kindle	1.0000	1562
TikTok	1.0000	1497
Python	1.0000	1250
iphone	1.0000	1174
Java	1.0000	1168
GeForce	1.0000	1119
iPhone4	1.0000	955
NASDAQ	1.0000	949
余额宝	0.9999	9192
优酷	0.9674	8835
苏宁易购	0.9992	9044
恒指	0.9453	8441
沃尔玛	0.9997	8915
恒生	0.9983	8876
复星	0.9856	8690
富士康	1.0000	8760
君安	1.0000	8683
TCL	1.0000	8626
伊利	0.9999	8400
瑞银	0.9998	8334
保利	0.9938	8281
加多宝	1.0000	8300
邮储	0.9578	7689
魅族	0.9993	7998
中新	0.9967	7969
泰康	1.0000	7974
中科	0.9975	7917
广汽	0.9999	7911
奥克斯	0.9999	7894
国信	0.9921	7816
沪深	0.9999	7581
美的	1.0000	7519
搜狗	0.9263	6902
网络配图	0.9996	7294
安信	1.0000	7196
银隆	0.9166	6570
保时捷	0.9895	7085
陆金所	0.9847	6971
九鼎	0.9997	7056
新东方	1.0000	7016
复旦	0.9900	6922
华融	0.9997	6924
中弘	0.9991	6918
骁龙	0.9919	6842
壮族	0.9997	6826
沃尔沃	1.0000	6595
科迪	1.0000	6581
海信	0.9964	6452
瑞华	1.0000	6450
奇瑞	1.0000	6399
哈弗	0.9703	6140
金科	0.9976	6303
易方达	0.9998	6302
麦当劳	1.0000	6217
国寿	0.9753	6032
宜家	0.9856	6082
国安	0.9912	5981
安踏	0.9938	5933
中粮	0.9950	5918
嘉实	0.9990	5925
中海	0.9983	5896
摩根大通	1.0000	5868
大唐	0.9880	5775
银亿	1.0000	5817
力帆	0.9934	5762
惠普	0.9997	5785
德邦	0.9625	5541
路虎	0.9637	5543
浙商	0.9244	5291
佛教	0.9968	5675
中泰	1.0000	5660
嘉年华	0.9054	5080
东航	0.9998	5592
申万	1.0000	5587
北汽	1.0000	5527
中天	0.9971	5471
恒丰	1.0000	5477
链家	0.9819	5374
智通	0.9993	5461
富力	0.9322	5085
申通	0.9991	5429
众泰	0.9996	5382
迅雷	0.9815	5209
协和	0.9983	5246
讯飞	0.9998	5242
中通	0.9996	5235
家乐福	1.0000	5221
万家	0.9996	5176
蒙牛	0.9952	5141
上合	0.9018	4647
西门子	0.9940	5110
新光	0.9980	5086
豆瓣	0.9114	4631
回族	0.9996	5019
博时	1.0000	4999
长虹	0.9741	4856
中投	0.9761	4826
汇金	0.9724	4786
三菱	0.9992	4896
松下	0.9511	4647
永辉	0.9998	4883
众安	0.9718	4728
汉语	1.0000	4823
道指	0.9279	4450
大华	0.9985	4787
信达	0.9968	4740
宏源	0.9992	4744
高德	0.9753	4545
辅仁	0.9942	4618
康佳	0.9982	4550
泰禾	0.9960	4527
藏族	1.0000	4537
国金	0.9795	4438
分众	0.9363	4102
汉能	0.9915	4341
鹏华	1.0000	4376
中建	0.9991	4338
双汇	0.9972	4328
微众	0.9919	4287
汇源	0.9894	4276
渣打	0.9469	4047
台积电	0.9986	4247
大众点评	1.0000	4243
中安	0.9998	4223
去哪儿	0.9983	4188
天风	0.9899	4110
天弘	0.9988	4126
王老吉	0.9993	4086
创维	0.9985	4073
摩托罗拉	0.9985	4052
佳兆业	1.0000	4051
华信	0.9998	4045
中公	0.9444	3820
紫金	0.9740	3934
马自达	1.0000	4038
建工	0.9811	3949
汇添富	1.0000	3983
同花顺	0.9997	3961
雷诺	0.9158	3588
友邦	0.9879	3846
华帝	0.9995	3882
哈药	1.0000	3867
捷豹	0.9522	3642
戴姆勒	0.9995	3813
苗族	0.9995	3804
中联	0.9894	3718
奥马	0.9992	3752
同程	0.9215	3451
耐克	0.9904	3706
露露	0.9610	3594
证大	0.9957	3699
步森	0.9997	3697
金地	0.9880	3627
强生	0.9864	3616
洋河	0.9678	3547
东芝	0.9992	3658
凯迪	1.0000	3657
无印良品	0.9748	3561
酷派	0.9858	3598
起亚	0.9984	3635
建信	0.9973	3630
艾瑞	0.9798	3542
天马	0.9969	3593
银华	1.0000	3591
波司登	1.0000	3573
同济	0.9961	3557
三农	0.9488	3370
步长	0.9454	3357
维吾尔	1.0000	3539
华业	0.9972	3505
贝因美	1.0000	3496
海印	0.9925	3461
世茂	0.9968	3452
海天	0.9528	3288
道琼斯	0.9994	3429
沪港通	1.0000	3402
华兴	0.9616	3258
华宝	1.0000	3388
泰达	0.9997	3378
三中全会	0.9905	3324
紫光	0.9877	3301
汇通	0.9928	3308
美年	0.9982	3306
银泰	0.9994	3307
别克	0.9060	2989
肯德基	1.0000	3289
宝骏	0.9807	3202
途牛	0.9933	3242
迈瑞	0.9608	3135
金龙	0.9880	3211
承兴	0.9624	3127
潍柴	0.9785	3179
博思	1.0000	3248
飞利浦	1.0000	3237
金钰	0.9991	3228
荣威	0.9991	3225
亚泰	1.0000	3197
金投	0.9563	3044
华龙网	0.9100	2893
五矿	0.9969	3166
华创	1.0000	3175
红星美凯龙	1.0000	3163
华能	0.9994	3157
万豪	0.9477	2990
京东方	1.0000	3131
奇虎	0.9936	3102
奥林匹克	1.0000	3122
永泰	1.0000	3111
方大	0.9971	3090
恒天	1.0000	3064
安利	0.9809	2985
雪铁龙	1.0000	3043
巨潮	0.9951	3022
广药	0.9914	3001
龙华	0.9964	3011
国海	0.9957	2981
瑞信	0.9997	2984
申花	0.9725	2900
欢瑞	0.9540	2842
中车	0.9855	2932
华晨	0.9990	2969
深港通	0.9997	2961
国元	0.9959	2940
艺龙	0.9803	2887
海康威视	1.0000	2931
格兰仕	0.9997	2911
金鹰	0.9883	2878
景顺	0.9931	2888
大润发	0.9990	2904
神雾	0.9955	2883
雀巢	0.9689	2804
唐德	1.0000	2888
阳光城	0.9990	2878
劳斯莱斯	0.9990	2876
腾邦	1.0000	2850
佳能	0.9614	2738
法拉利	1.0000	2848
京华	0.9582	2728
爱立信	1.0000	2847
东阿阿胶	0.9996	2840
中融	0.9112	2585
天狮	0.9610	2707
捷信	0.9765	2739
洽洽	0.9957	2780
恒瑞	1.0000	2790
神华	0.9993	2776
快鹿	0.9661	2681
穆迪	0.9964	2764
雪佛兰	1.0000	2769
越秀	0.9996	2757
工银瑞信	1.0000	2727
一国两制	0.9956	2714
大智慧	0.9993	2724
工银	0.9626	2624
长园	0.9996	2725
阿迪达斯	0.9927	2706
爱尔	0.9989	2719
乐居	0.9852	2662
伯克希尔	0.9889	2668
万家乐	1.0000	2684
百行	0.9992	2603
漫威	0.9904	2571
中化	0.9930	2570
金牛	0.9833	2535
财通	0.9790	2523
斯柯达	1.0000	2575
精功	0.9973	2561
博世	0.9704	2488
思科	0.9957	2538
开元	0.9878	2512
沪股通	1.0000	2542
西游	0.9937	2519
金沙	0.9341	2366
中核	0.9945	2516
深成指	0.9781	2460
新湖	0.9972	2503
梅赛德斯-奔驰	1.0000	2509
中宝	0.9828	2453
证金	0.9306	2319
荣盛	1.0000	2491
升达	1.0000	2464
三全	1.0000	2463
西游记	0.9984	2457
华鑫	1.0000	2449
普尔	0.9984	2441
菲亚特	1.0000	2435
韦博英语	0.9272	2254
徐工	0.9913	2405
天嘉宜	0.9731	2355
尔康	1.0000	2411
宏达	1.0000	2409
海底捞	0.9455	2272
潇湘晨报	1.0000	2399
广汇	0.9992	2393
小天鹅	0.9937	2373
诺贝尔奖	1.0000	2388
贵人鸟	0.9983	2378
华住	0.9836	2341
青藏	0.9992	2374
彝族	0.9987	2361
克莱斯勒	0.9817	2308
华强	0.9962	2332
恺英	0.9825	2298
星美	1.0000	2328
智联招聘	0.9983	2323
华联	1.0000	2314
包商	0.9787	2255
东方红	1.0000	2298
中远	0.9983	2294
酷睿	0.9982	2279
欧莱雅	0.9688	2202
东易日盛	1.0000	2272
抗日战争	1.0000	2268
中大	0.9965	2250
赫美	0.9894	2231
中新经纬	0.9609	2162
华语	0.9996	2248
铁建	0.9831	2205
康师傅	1.0000	2224
博通	1.0000	2222
普华永道	0.9986	2191
金盾	0.9959	2172
易观	0.9699	2098
哈罗	0.9981	2151
雨润	0.9789	2089
重汽	0.9812	2090
江铃	0.9901	2092
东华	0.9027	1902
任天堂	0.9426	1986
娃哈哈	1.0000	2102
雅居乐	0.9034	1898
温氏	0.9406	1962
教科文	1.0000	2081
帝豪	0.9729	2014
塔利班	0.9995	2068
易居	0.9990	2066
传音	0.9009	1854
华瑞	1.0000	2057
华电	0.9898	2036
道教	0.9942	2044
福耀	0.9995	2048
祥源	0.9810	2009
扬子晚报	0.9995	2044
天龙	0.9927	2027
同方	0.9868	2013
华宇	0.9739	1980
天宝	0.9990	2029
盈科	0.9526	1931
辉山	0.9219	1864
中海油	0.9732	1964
安泰	1.0000	2015
正大	0.9965	2001
江海	0.9038	1814
快播	0.9593	1886
万向	0.9959	1950
宝塔	0.9047	1766
利源	0.9938	1932
天元	0.9990	1941
阜兴	0.9886	1916
传祺	0.9829	1899
北汽新能源	1.0000	1927
恒信	0.9922	1911
阿尔法	0.9797	1880
万通	1.0000	1918
中江	0.9990	1914
天翼	0.9494	1819
日立	0.9984	1912
宝洁	0.9754	1866
华海	1.0000	1911
恒安	1.0000	1899
海润	0.9995	1893
用友	0.9778	1851
仁和	0.9979	1886
泰然	0.9783	1848
沪伦通	0.9947	1877
金马	0.9984	1882
华源	0.9973	1872
运通	0.9802	1835
卫报	0.9672	1801
希尔顿	0.9984	1859
联发科	0.9748	1815
雅阁	0.9541	1768
隆基	0.9995	1850
