在	0.9608	8382300
对	0.9828	3001148
被	0.9999	1952161
以	0.9032	1335276
从	0.9986	1384548
于	0.9993	1119533
通过	0.9150	956094
向	0.9959	949145
把	0.9349	616061
据	0.9962	652441
由	0.9996	652215
根据	0.9810	536417
对于	1.0000	527956
因	0.9677	452583
经	0.9596	356834
按照	0.9999	331495
关于	0.9992	331130
为了	1.0000	297044
按	0.9699	257343
针对	0.9154	216014
随着	0.9979	220469
除了	0.9996	192197
往	0.9571	104015
基于	0.9980	86766
至于	0.9994	35939
凭借	0.9950	35147
依照	0.9547	27396
凭	0.9010	22986
鉴于	1.0000	25017
沿	0.9485	21996
自从	1.0000	16903
替	0.9123	13259
本着	1.0000	10323
趁	0.9140	9145
沿着	1.0000	9865
朝着	1.0000	7008
每当	1.0000	5598
趁着	1.0000	4834
顺着	1.0000	4226
经由	0.9920	3957
向着	1.0000	3709
连同	0.9632	3503
凭着	1.0000	3293
当着	1.0000	2484
缘于	0.9692	1700
较之	0.9994	1647
照着	1.0000	1136
乘着	1.0000	1131
自打	1.0000	614
联同	1.0000	496
冲着	0.9929	421
及至	1.0000	395
为着	1.0000	282
因着	1.0000	243
较之于	1.0000	187
侞淉徦侞	1.0000	43
