中	0.9259	2367186
后	0.9997	1807502
前	0.9996	855148
内	0.9997	785566
里	0.9500	453513
以上	1.0000	368189
以来	1.0000	333749
之后	0.9982	323536
期间	1.0000	261613
以下	0.9999	247015
外	0.9995	230809
最后	1.0000	215577
之前	1.0000	209004
之间	1.0000	193268
底	0.9001	145024
内部	0.9999	138180
附近	1.0000	130805
以后	1.0000	107990
同期	0.9679	101946
背后	0.9999	89647
里面	1.0000	81217
末	0.9971	79214
南	0.9781	69499
以前	1.0000	67244
之外	1.0000	65624
北	0.9387	58746
前期	0.9999	56624
当中	1.0000	52892
东	0.9664	50938
上面	1.0000	47616
下面	0.9997	45443
中间	1.0000	43641
之中	1.0000	40529
之下	1.0000	39378
侧	0.9318	34283
外部	1.0000	36693
下方	0.9997	34922
西部	0.9997	34709
前后	0.9968	34098
以外	1.0000	33776
面前	1.0000	31373
周围	1.0000	31167
后面	1.0000	29330
上方	0.9999	29217
上游	0.9997	28952
中期	0.9851	27469
之际	1.0000	24099
下游	0.9958	23205
右	0.9936	22803
左	0.9744	21860
前面	0.9999	22196
东部	1.0000	21751
初期	0.9975	21119
旁边	1.0000	20866
以内	1.0000	20843
沿线	0.9821	20429
之内	1.0000	20726
旁	0.9984	19654
北部	1.0000	17974
南部	1.0000	17828
外面	1.0000	17738
底部	0.9748	16653
内外	0.9990	16681
之上	1.0000	15272
沿海	1.0000	14619
两侧	0.9999	13979
东南	0.9743	12865
中部	1.0000	12537
对面	0.9994	12244
其间	1.0000	10539
侧面	0.9989	10320
前夕	0.9999	10226
右侧	1.0000	10079
外围	0.9989	9762
南北	1.0000	9500
顶层	0.9943	9356
内置	0.9890	8599
左侧	0.9999	8415
前端	0.9972	7145
顶部	1.0000	6990
一侧	0.9976	6687
中西部	1.0000	6679
身后	0.9995	6631
四周	0.9985	6563
西侧	0.9926	6294
一旁	0.9891	6193
反向	0.9998	6085
东侧	0.9766	5799
底下	1.0000	5854
北侧	1.0000	5729
两边	1.0000	5647
南侧	0.9925	5450
背面	0.9938	5331
中层	0.9979	5220
东北部	1.0000	4727
边上	0.9300	4294
脚下	0.9991	4341
东南部	1.0000	4094
沿岸	0.9997	3970
右边	0.9997	3511
以南	0.9986	3474
西北部	0.9994	3359
左边	1.0000	3351
以北	1.0000	3223
西南部	0.9977	3083
里边	1.0000	2994
以东	1.0000	2874
外侧	1.0000	2798
上层	1.0000	2751
末期	0.9939	2610
尽头	1.0000	2587
内侧	1.0000	2506
以西	1.0000	2416
内外部	0.9594	2245
中南部	0.9957	2314
两旁	1.0000	2205
上部	1.0000	2153
中东部	1.0000	2054
里头	1.0000	1872
下部	1.0000	1824
北麓	1.0000	1665
上头	0.9932	1595
后部	1.0000	1547
四面	1.0000	1539
前部	0.9986	1399
下层	0.9993	1393
北面	1.0000	1336
上边	1.0000	1322
皮下	0.9985	1306
左下角	1.0000	1304
中北部	1.0000	1281
东边	1.0000	1262
西边	1.0000	1186
跟前	1.0000	1108
南面	1.0000	1099
外边	0.9991	1094
后边	0.9982	1084
合同期	0.9515	1000
中上	1.0000	1045
东南角	0.9592	987
下边	1.0000	940
东面	1.0000	884
内里	1.0000	880
东北角	0.9493	823
南边	1.0000	853
南端	0.9847	837
斜对面	0.9988	849
左上角	1.0000	834
后侧	1.0000	822
北边	1.0000	812
西面	1.0000	749
开外	0.9973	736
前头	1.0000	686
后头	0.9925	661
里外	0.9643	621
左方	1.0000	642
上端	0.9573	605
左前	1.0000	597
周遭	0.9966	594
左后	1.0000	572
东西向	0.9767	544
沿江	1.0000	555
前边	1.0000	548
北端	1.0000	544
宫内	1.0000	544
沿边	0.9945	541
中西方	0.9961	507
上半	0.9980	499
右上	1.0000	499
中下	1.0000	495
右后	1.0000	486
正前方	0.9751	469
右前	1.0000	468
西北侧	1.0000	453
沿湖	0.9771	427
南麓	1.0000	434
右上方	1.0000	434
阵中	0.9905	416
左上	1.0000	413
偏下	0.9949	394
右下	1.0000	396
偏南	1.0000	391
侧向	1.0000	381
左下方	0.9945	364
东北侧	1.0000	354
上中下游	0.9971	344
以远	1.0000	339
右下方	0.9911	333
外头	0.9970	330
左下	1.0000	311
右方	0.9968	308
西端	0.9408	286
劫后	1.0000	273
末代	1.0000	272
侧翼	1.0000	271
东头	1.0000	269
尾端	0.9812	261
下半	0.9962	264
东端	1.0000	263
下头	0.9961	256
东南方	1.0000	246
村东	1.0000	240
西头	1.0000	219
侧后	1.0000	218
左上方	1.0000	209
中左	1.0000	200
场内外	1.0000	196
正北	1.0000	170
东首	1.0000	168
顶底	1.0000	151
中右	1.0000	150
中下层	1.0000	149
西南方	1.0000	148
南缘	1.0000	147
方头	0.9000	126
北头	1.0000	134
部内	1.0000	134
报前	1.0000	123
区内外	1.0000	118
中上层	1.0000	114
底里	1.0000	107
近前	1.0000	104
东南面	1.0000	101
顶头	0.9896	95
偏右	1.0000	91
北缘	1.0000	84
左近	1.0000	77
左面	1.0000	64
近旁	1.0000	57
右面	1.0000	54
背斜	1.0000	52
四周围	1.0000	43
四围	1.0000	32
里端	1.0000	30
左半	0.9630	26
内缘	1.0000	21
